,feature,class_label
102,"[-5.8305475e+02  6.0886696e+01  4.5911784e+00  6.8605223e+00
 -1.3605692e+01  1.1031400e+01 -9.1515789e+00  1.6065663e+00
 -5.5594530e+00  2.7179098e+00 -3.5714593e+00 -6.4294133e+00
 -4.0101805e+00 -9.2900982e+00 -3.5284905e+00 -3.1800671e+00
  6.5268464e-02 -2.3320277e+00 -2.8852575e+00 -1.4769346e+00
 -4.4114509e+00 -2.6029520e+00 -3.4524908e+00 -4.7733788e+00
  1.2671161e+00 -4.1240191e+00 -4.9065378e-01 -2.5043523e+00
 -2.2181187e+00  8.4329629e-01 -8.5411793e-01  4.6512485e-02
 -3.0091293e+00 -6.8801188e-01 -2.8833222e+00 -1.6675234e+00
 -4.9178585e-01 -9.6025681e-01  1.1528020e+00  8.8851637e-01]",1
103,"[-5.5390631e+02  5.0786549e+01 -7.0189428e-01  5.2581530e+00
 -1.4273352e+01  9.8814163e+00 -8.2381239e+00 -1.4980497e+00
 -4.0955915e+00 -4.8014432e-01 -4.0249658e+00 -6.4279766e+00
 -4.3215609e+00 -9.3576717e+00 -5.2074685e+00 -2.8138504e+00
  4.5820096e-01 -2.4074504e+00 -2.5309796e+00 -2.2463462e+00
 -5.7190528e+00 -1.8498026e+00 -1.9554898e+00 -4.2461648e+00
  1.0009184e+00 -3.0703957e+00 -1.2592918e+00 -2.8884985e+00
 -2.4328310e+00 -4.4802487e-01 -1.5912716e+00  2.1848047e-01
 -1.7190354e+00  5.8891004e-01 -2.9453974e+00 -1.6477665e+00
  7.5513715e-01 -1.2133585e+00  1.0111078e+00  5.9557819e-01]",1
104,"[-5.83497192e+02  6.75153961e+01 -1.05021966e+00  4.85839891e+00
 -1.46875515e+01  1.15445108e+01 -3.08848739e+00  1.67091250e-01
 -3.48024249e+00  4.78205174e-01 -5.71860313e+00 -5.34214926e+00
 -6.57011461e+00 -1.03098860e+01 -4.12732553e+00 -5.20878839e+00
  9.60122705e-01  8.38069022e-01 -3.63209343e+00  1.96445838e-01
 -3.05903506e+00 -5.54416513e+00  1.41263998e+00 -5.22661018e+00
 -1.86793959e+00 -8.12232256e-01 -3.75395679e+00 -1.01325822e+00
 -2.86308312e+00  7.55226135e-01 -2.35373092e+00 -1.83897841e+00
 -3.16280425e-01 -4.34245443e+00 -8.44742000e-01 -1.82419896e+00
  1.04964042e+00  1.69253850e+00  1.05633235e+00  1.57763088e+00]",1
105,"[-6.0562170e+02  6.0629642e+01  2.5609813e+00  7.5080361e+00
 -1.3727211e+01  1.4952222e+01 -4.7512341e+00  2.9091246e+00
 -4.3853559e+00  3.6858983e+00 -5.8677936e+00 -5.1419191e+00
 -5.6846499e+00 -7.8863411e+00 -4.4835305e+00 -5.5400186e+00
  9.2027974e-01 -3.4170067e-01 -2.6102355e+00  9.1142851e-01
 -3.5166678e+00 -4.7495837e+00  5.7132769e-01 -6.7709961e+00
 -7.4163336e-01 -3.2212925e+00 -3.1743679e+00 -3.1349583e+00
 -3.5132840e+00 -2.4217409e-01 -3.4510601e+00 -1.7283921e+00
 -3.5302193e+00 -3.0963678e+00 -1.3889995e+00 -2.9771500e+00
  3.5422841e-01  2.5923029e-01  7.4590248e-01  1.3170388e+00]",1
106,"[-5.8359784e+02  6.4667465e+01  4.7488904e+00  7.1742058e+00
 -1.0046045e+01  1.7368002e+01 -7.3259163e+00  4.2021346e+00
 -2.7500350e+00  4.8976493e+00 -3.7634063e+00 -5.6907077e+00
 -3.7632251e+00 -8.0698824e+00 -4.5385475e+00 -1.2625899e+00
  1.8006500e+00 -3.2101791e+00 -6.9810396e-01  1.8465538e+00
 -4.3313885e+00 -2.6489310e+00 -2.4090633e+00 -7.1264601e+00
 -2.5732172e-01 -5.5929675e+00 -5.2744102e-01 -3.0048182e+00
 -3.3289206e+00 -3.0669184e-02 -3.4048996e+00 -8.1330776e-01
 -5.5086517e+00 -2.1314213e+00 -2.1355131e+00 -2.7451873e+00
  1.5998420e+00 -8.6476487e-01  8.7129414e-01  4.1957286e-01]",1
107,"[-5.7836932e+02  5.4333630e+01 -8.5701710e-01  5.9805875e+00
 -1.3367250e+01  1.1847339e+01 -7.4132390e+00  1.9579054e+00
 -3.9872189e+00  5.0603919e+00 -4.8025746e+00 -6.0210795e+00
 -5.1376266e+00 -1.1386581e+01 -5.9882250e+00 -3.3397346e+00
  2.2896114e-01 -3.2964218e+00 -1.7885695e+00  1.1466156e-01
 -5.1140795e+00 -3.8329000e+00 -1.9246447e+00 -5.4382815e+00
  2.8923661e-01 -4.1640000e+00  3.3917183e-01 -2.8220415e+00
 -2.7908700e+00  8.9575231e-01 -2.9694631e+00 -9.6784133e-01
 -4.5566225e+00 -2.3029861e+00 -3.1216276e+00 -2.2380767e+00
 -8.7198299e-01 -1.3589334e+00  1.5095904e+00  4.9210748e-01]",1
108,"[-5.7403790e+02  5.6677540e+01  2.0441455e-01  5.8958859e+00
 -1.3083280e+01  1.5433987e+01 -8.7422876e+00  3.5848954e+00
 -5.5965128e+00  3.5558605e+00 -5.5539160e+00 -5.4553494e+00
 -6.0996566e+00 -9.2784243e+00 -4.7957339e+00 -3.4897602e+00
  9.9388236e-01 -3.1139829e+00 -2.0658433e+00 -9.8361093e-01
 -5.2515244e+00 -4.0514989e+00 -1.9567901e+00 -6.5984049e+00
 -3.2535043e-01 -4.5666847e+00 -7.8347653e-01 -3.2999187e+00
 -2.7524967e+00 -7.7497438e-02 -3.5560119e+00 -3.9459464e-01
 -3.7507122e+00 -1.4091256e+00 -2.2269869e+00 -1.4157684e+00
  1.0631964e+00 -1.5544983e+00  1.5914302e+00  1.2497863e+00]",1
109,"[-5.6117999e+02  4.9052818e+01  2.7833905e+00  7.4250684e+00
 -1.0122339e+01  1.4805473e+01 -4.7523723e+00  2.0443397e+00
 -2.4953251e+00  4.6166072e+00 -3.2224948e+00 -5.4686608e+00
 -2.6423318e+00 -9.6666040e+00 -4.1411600e+00 -1.1399529e+00
  1.8940455e+00 -9.4055814e-01 -4.2517090e-01 -2.2220090e-02
 -4.6172543e+00 -6.1975753e-01 -5.0334775e-01 -4.1737838e+00
  5.8692294e-01 -3.8771539e+00  4.4423813e-01 -1.9029940e+00
 -1.9779121e+00  3.0876604e-01 -2.8644366e+00 -5.1640619e-02
 -2.7787533e+00 -1.2417473e+00 -2.8473046e+00 -1.3248091e+00
  8.4392168e-02 -1.5102116e+00  1.3403723e+00 -5.1330853e-01]",1
110,"[-5.3374176e+02  3.9556831e+01 -2.7284460e+00  1.6441126e+00
 -8.4999876e+00  9.7878275e+00 -6.0273647e+00  2.1916082e+00
 -1.7656738e+00  3.3932459e+00 -1.3081734e+00 -5.7507873e+00
 -3.2110074e+00 -8.6698809e+00 -4.7418346e+00 -2.4228036e-01
 -5.7793665e-01 -4.3453002e+00 -2.8103969e+00 -2.1169713e+00
 -4.6332793e+00 -1.0295259e+00 -1.1318330e+00 -3.9552472e+00
 -5.8844935e-02 -4.3469090e+00  7.9011798e-01 -1.1268376e+00
 -2.4859869e+00  1.2878479e+00 -1.2646399e+00  3.2573938e-01
 -2.2054017e+00 -1.6065636e+00 -3.5174747e+00 -9.8095518e-01
  8.9517981e-01 -1.0225755e+00  1.1688017e+00 -1.1328080e+00]",1
111,"[-5.6081140e+02  4.8092705e+01 -1.1183334e-02  1.8812054e+00
 -1.2307227e+01  1.1604128e+01 -6.7606888e+00  3.8946166e+00
 -4.0870123e+00  8.4115189e-01 -3.7549698e+00 -7.5077829e+00
 -5.0808616e+00 -9.7050600e+00 -5.9754219e+00 -1.1126399e+00
  1.4668210e+00 -2.7111177e+00 -1.3616140e+00 -1.6266832e+00
 -4.9802203e+00 -7.8819609e-01 -5.6131488e-01 -3.8386958e+00
  4.2960992e-01 -5.4078460e+00  4.2294133e-01 -2.2075603e+00
 -2.5719383e+00  1.4569563e+00 -2.7369227e+00 -4.4757965e-01
 -2.8340795e+00 -2.2856224e+00 -4.1012883e+00 -1.2750371e-01
  9.7167116e-01  7.9821713e-02  2.1033225e+00 -8.1925756e-01]",1
112,"[-5.6719611e+02  5.1414013e+01  5.4855222e-01  7.7478476e+00
 -8.7866125e+00  1.3116810e+01 -4.5737538e+00  3.7963545e+00
 -3.3547900e+00  4.3684726e+00 -3.0637274e+00 -3.8538246e+00
 -3.3080416e+00 -6.5840321e+00 -2.4363270e+00  3.3177653e-01
  2.2724254e+00 -2.4673412e+00 -1.3291584e+00 -6.6144389e-01
 -5.1605291e+00 -2.8148196e+00 -9.7947937e-01 -5.7866259e+00
  6.9804883e-01 -4.5235243e+00 -1.4097846e-01 -1.4958352e+00
 -2.1760283e+00  2.3324773e+00 -2.3339016e+00 -5.0762153e-01
 -3.7148666e+00 -2.5616443e+00 -3.2002206e+00 -8.6951190e-01
  1.4652162e+00 -1.6043831e+00  1.0157707e+00 -6.2392545e-01]",1
113,"[-5.5252338e+02  4.5011414e+01 -5.6404061e+00  2.5037971e+00
 -7.4521470e+00  7.6673403e+00 -2.2884548e+00  1.6178954e+00
 -3.3707955e+00  3.5633755e+00 -4.3308129e+00 -5.8124380e+00
 -5.0880189e+00 -9.2058973e+00 -2.4043729e+00 -3.1844101e+00
  3.5166624e-01 -1.8271350e+00 -1.5830480e+00  4.1382205e-01
 -5.1155810e+00 -1.3455193e-01 -1.0795349e+00 -5.0143867e+00
  5.9455872e-01 -5.1227431e+00 -1.7079802e-02 -1.5152029e+00
 -2.5703678e+00  6.6560388e-01 -3.3632855e+00 -6.4092016e-01
 -3.6152375e+00 -1.6988552e+00 -2.3405919e+00 -5.1845855e-01
  2.1030750e+00 -8.6226565e-01  1.6556349e+00 -1.0320938e-01]",1
114,"[-7.95282349e+02  1.12725044e+02  3.68185975e-02 -7.30713129e-01
  1.38986862e+00  1.11467619e+01 -3.27198100e+00  2.00722265e+00
 -3.31733048e-01 -1.66223109e+00 -1.14476957e+01 -2.84250641e+00
 -5.97935390e+00 -4.84221745e+00 -4.13221550e+00 -2.02689028e+00
  5.55701964e-02  5.51493883e+00 -3.58130383e+00  1.04422855e+00
 -2.13286996e+00 -1.97027290e+00 -3.71496344e+00 -8.04512620e-01
 -7.16593075e+00  5.45578778e-01 -5.75597477e+00 -3.01783848e+00
 -1.86331296e+00  8.46644163e-01 -1.70092630e+00  1.78379035e+00
 -5.21697712e+00 -3.07164472e-02 -1.46520233e+00 -1.76087308e+00
 -1.57931483e+00  2.49753857e+00 -1.90083134e+00  2.60270762e+00]",1
115,"[-5.6980035e+02  5.5878719e+01 -6.3364726e-01  2.9402678e+00
 -1.5411913e+01  1.2638631e+01 -4.9035420e+00  4.4116898e+00
 -7.1614246e+00  4.0806422e+00 -3.7016611e+00 -2.5886042e+00
 -4.9504132e+00 -1.1311139e+01  3.2082443e+00 -4.2015414e+00
 -1.5596768e+00  3.4751246e+00 -1.9073737e+00 -4.5897198e+00
  7.1614671e-01 -3.4478929e+00 -2.6965559e+00 -1.7326760e+00
 -3.6522655e+00 -4.0282752e-02 -2.9719775e+00 -4.8018970e+00
 -4.5703954e-01 -2.3657422e+00 -8.4630191e-01 -2.2422945e+00
 -1.4994601e+00 -1.8649808e+00 -4.9780951e+00  4.7078148e-01
 -1.3949840e+00  5.3923804e-01  7.9005265e-01 -5.0137699e-01]",1
116,"[-5.4378967e+02  5.4943172e+01 -4.7647800e+00  6.0415822e-01
 -1.3047105e+01  9.2628641e+00 -2.9225507e+00  9.3386996e-01
 -6.2537169e+00  2.3949864e+00 -1.9515151e+00 -1.4838295e+00
 -4.2210493e+00 -1.0798896e+01  2.1534150e+00 -3.4816165e+00
  1.4948825e+00  1.5344871e+00 -3.6286712e+00 -3.2316208e+00
 -1.5464332e+00 -4.0034928e+00 -1.4717429e+00 -2.0006008e+00
 -3.4109674e+00  1.8349714e+00 -3.5311234e+00 -1.5826650e+00
 -8.4006393e-01 -1.5671983e+00 -4.3851694e-01 -2.7520535e+00
 -1.1458913e+00 -3.3770039e+00 -2.9381759e+00 -8.6816353e-01
  8.5346125e-02  8.9253438e-01  4.3141976e-01  3.5088262e-01]",1
117,"[-5.7824756e+02  7.0777267e+01 -7.7057755e-01  6.5017519e+00
 -1.7389626e+01  1.2639442e+01 -6.4726715e+00  2.1279209e+00
 -9.0689459e+00  4.2533641e+00 -3.2244284e+00 -3.0590041e+00
 -5.8973536e+00 -1.1702197e+01 -2.8156996e+00 -7.1731968e+00
  9.2172980e-01  1.9351426e+00 -3.6519327e+00 -5.0996572e-02
 -6.8656003e-01 -2.9876726e+00  4.3744426e-02 -5.1098828e+00
 -2.1425018e+00  3.6026990e-01 -4.8334985e+00 -1.1828222e+00
 -3.3729510e+00 -2.1340110e+00  3.6142594e-01 -2.4738970e+00
  5.4370892e-01 -3.8773460e+00 -3.4262457e-01 -2.2514589e+00
 -2.0511892e-01  7.7610219e-01  1.6141255e-01  9.8056769e-01]",1
118,"[-5.6758807e+02  5.0047081e+01 -3.2358879e-01  2.0156200e+00
 -1.3018824e+01  9.9872913e+00 -6.8118663e+00  3.4219844e+00
 -6.0465894e+00  1.4319980e+00 -2.5206151e+00 -3.7907126e+00
 -5.1784158e+00 -9.7956266e+00 -7.5158918e-01 -4.1018391e+00
  1.4837170e-01 -1.3900214e-01 -4.9085226e+00 -1.9360420e+00
 -3.0192156e+00 -4.3598585e+00  2.2996223e-01 -4.0978441e+00
 -1.2719887e+00  1.8675804e-02 -4.4034662e+00 -1.4918835e+00
 -3.3919275e+00 -1.1610528e+00 -1.0811477e+00 -2.4410000e+00
 -1.2646523e+00 -4.4704385e+00 -1.9372655e+00 -3.6902323e+00
  7.3306370e-01 -2.2329116e-01 -5.6645644e-01  8.4499615e-01]",1
119,"[-5.7277490e+02  5.3033203e+01  1.5636634e+00  5.8376127e-01
 -1.2854088e+01  1.0285160e+01 -7.3465953e+00  4.9868689e+00
 -6.9733319e+00  1.6887844e+00 -2.9542379e+00 -5.9737611e+00
 -4.9331450e+00 -9.9280701e+00 -1.1215845e+00 -4.1939607e+00
  8.1560689e-01  8.6774743e-01 -3.9216726e+00 -1.3521353e+00
 -2.8857088e+00 -4.5916991e+00 -3.6349922e-02 -3.8940997e+00
 -1.3494828e+00  2.4609204e-01 -4.8203139e+00 -1.6350976e+00
 -3.4517517e+00 -6.9489807e-01  1.5049009e-03 -2.1518154e+00
 -5.2713585e-01 -3.9001019e+00 -1.1893328e+00 -2.2183518e+00
  1.9681269e+00  1.1776162e+00  1.0140276e+00  1.7566807e+00]",1
120,"[-5.7452679e+02  4.6542179e+01 -2.1738842e+00  7.6958809e+00
 -1.2495031e+01  1.1449679e+01 -3.7852769e+00  1.6543177e+00
 -3.0949683e+00  3.0093977e+00 -4.1298079e+00 -5.3323250e+00
 -3.6556060e+00 -1.1385955e+01 -3.8851466e+00 -2.6435890e+00
 -2.8815186e+00 -1.9962070e+00 -4.3571725e-01 -6.0527021e-01
 -5.1580577e+00 -1.8051039e+00 -1.8833760e+00 -5.0248008e+00
  2.0094261e+00 -2.7867436e+00  1.3425195e+00 -1.9859119e-01
 -2.5979815e+00  1.9280795e+00 -2.3282304e+00 -3.6403808e-01
 -2.7995832e+00 -3.2502756e+00 -2.5481679e+00 -2.6436532e+00
  1.1899830e+00 -1.1262666e+00 -1.1759244e+00 -1.2198126e+00]",1
121,"[-5.4559729e+02  4.7971130e+01 -5.8391899e-01 -7.1132863e-01
 -1.2771172e+01  1.1067489e+01 -5.0607944e+00  3.2241399e+00
 -4.7997932e+00  2.0865529e+00 -1.0588248e+00 -4.2039633e+00
 -4.6970553e+00 -8.9204540e+00 -2.0326660e+00 -2.9817734e+00
  1.2348121e+00 -9.9268490e-01 -3.5098674e+00 -8.4180206e-01
 -3.7738373e+00 -3.5321729e+00  5.9484029e-01 -4.3440852e+00
 -7.5523746e-01 -3.4187698e-01 -4.8522320e+00 -2.2240467e+00
 -4.5929613e+00 -1.6990993e+00 -1.9710362e+00 -1.8616003e+00
 -1.8270810e+00 -3.9577787e+00 -7.4443054e-01 -2.9998231e+00
  2.6988387e+00  5.1494248e-02  4.7112394e-02  5.8796889e-01]",1
122,"[-5.5585675e+02  4.3817215e+01  3.1318358e-01  6.7875175e+00
 -1.1863224e+01  8.5492153e+00 -3.5251102e+00  1.1976564e+00
 -3.9685557e+00  4.5747523e+00 -2.5137146e+00 -3.0110860e+00
 -5.3351288e+00 -7.1972399e+00 -3.0957084e-02 -5.6657825e+00
  9.9032372e-01 -5.3039324e-01 -3.2341616e+00  1.0456266e+00
 -1.5247709e+00 -2.4633825e+00  3.1692907e-02 -4.2589903e+00
  1.8731895e-01 -6.6321009e-01 -4.7331591e+00 -1.3861824e+00
 -3.0353751e+00 -4.2786482e-01 -1.9749957e+00 -1.9834833e+00
 -1.3742483e+00 -3.5709503e+00 -1.2707847e-01 -2.7492769e+00
  1.2486908e+00  2.5015453e-01  5.7389778e-01  1.5166551e+00]",1
123,"[-5.5259729e+02  6.0332699e+01 -5.6603622e+00  7.3527207e+00
 -1.0369174e+01  1.2542474e+01 -3.9911580e+00  5.2919846e+00
 -3.0988102e+00 -3.5791087e-01 -3.8677814e+00 -3.5120695e+00
 -8.4931650e+00 -9.4249439e+00  1.7523879e+00 -5.5048175e+00
 -1.6796916e+00  1.8660687e+00 -1.5749995e+00 -2.0681672e+00
 -1.7206901e+00 -1.4623379e+00 -3.3338315e+00 -5.5207324e+00
 -1.1530339e+00 -1.2803909e+00 -3.5144629e+00 -2.4480877e+00
 -1.8632377e+00 -7.7965766e-01 -2.7280822e+00 -2.5289495e+00
 -1.1144856e+00 -4.2774696e+00 -7.4055630e-01 -2.4866052e+00
 -1.3668576e+00  1.2911454e+00 -9.4313008e-01 -9.2360908e-01]",1
124,"[-5.6786456e+02  4.5638641e+01 -3.2546430e+00  6.6163921e+00
 -8.5616703e+00  1.3057523e+01 -1.8238455e+00  5.1427245e+00
 -3.6882055e+00  2.2929604e+00 -3.2080333e+00 -2.8232086e+00
 -8.0180655e+00 -7.5093145e+00  2.2419205e+00 -5.9036713e+00
 -8.8717908e-01  1.3925303e+00 -4.6473131e-02 -7.9391664e-01
  3.1097749e-01 -1.2332124e+00 -2.2366288e+00 -3.5666506e+00
 -2.7398434e+00 -2.9844515e-02 -2.8155551e+00 -1.6867963e+00
 -2.2294720e-01 -6.2551993e-01 -9.8962642e-02 -1.6419183e+00
  3.9484891e-01 -3.1675477e+00 -1.7364085e+00 -7.1111834e-01
 -1.3106749e+00  1.3751662e+00 -1.6015232e+00 -1.0979145e+00]",1
125,"[-5.3691119e+02  4.3733051e+01 -4.3393836e+00  2.8572011e+00
 -1.1690813e+01  1.3339057e+01 -5.0801902e+00  4.1399322e+00
 -6.3094382e+00  2.3612051e+00 -5.7740088e+00 -5.4743862e+00
 -6.4064927e+00 -8.6526966e+00  2.8804836e-01 -7.1673241e+00
 -2.5784414e+00 -5.5135375e-01 -1.7381440e+00  2.2582367e-01
 -3.2066183e+00 -3.0405934e+00 -3.1613145e+00 -7.4495912e+00
 -6.9755501e-01 -1.8695816e+00 -2.6944356e+00 -2.6289279e+00
 -4.0284352e+00 -2.4316039e+00 -2.0179019e+00 -4.2622229e-01
 -3.0153018e-01 -2.5531216e+00 -2.5038257e+00 -7.8441638e-01
 -6.0747218e-01 -5.8465719e-01  3.8032809e-01 -2.0173128e+00]",1
126,"[-5.0576337e+02  4.0003498e+01 -8.6248636e+00  1.0120732e+00
 -9.5635700e+00  1.2123895e+01 -5.8115087e+00  7.3386993e+00
 -3.7619340e+00 -1.1418340e+00 -2.4837475e+00 -2.6231532e+00
 -3.8770623e+00 -7.9465232e+00  3.1474283e-01 -1.9546554e+00
 -6.5739326e+00 -2.5106621e+00  2.2018037e+00 -3.6420393e+00
 -1.1141967e+00 -1.3159255e+00 -3.1690013e+00 -3.4441054e+00
 -3.4933152e+00 -3.4683371e+00 -2.7852187e+00 -2.1608860e+00
 -2.4818418e+00 -2.1524794e+00 -2.4463341e+00 -2.0747895e+00
 -2.7172977e-01 -4.0504789e+00 -2.6034904e+00 -3.3629662e-01
 -3.5008283e+00 -1.4118907e+00 -2.2263758e+00 -1.1297331e+00]",1
127,"[-5.5558978e+02  5.1986164e+01  8.7957221e-01  7.8853912e+00
 -1.2940025e+01  1.3187715e+01 -3.0370679e+00  5.8196101e+00
 -1.9821159e+00  2.8305903e-02 -3.8747880e+00 -3.1131778e+00
 -3.4679801e+00 -7.9801307e+00 -4.2013195e-01  4.8624398e-03
 -2.9840848e+00 -3.7944419e+00 -5.6140035e-01 -3.0175188e+00
 -2.2848952e+00 -1.3352848e+00  8.5112756e-01 -4.3450589e+00
 -3.4438679e+00 -1.1065800e+00 -2.5804636e+00 -1.9673759e+00
 -3.6463394e+00 -5.8558059e-01 -1.8217480e+00 -2.0891600e+00
  1.5640169e+00 -4.6091008e+00 -2.7738957e+00 -1.3310273e+00
 -4.6111894e+00  1.3019617e+00 -1.8777661e-01 -1.8093886e+00]",1
128,"[-5.7089612e+02  5.4919258e+01 -3.9626390e-01  4.6412344e+00
 -1.3144683e+01  1.2684750e+01 -6.5870552e+00  2.2178380e+00
 -4.4969873e+00  2.2957243e-01 -3.2802825e+00  7.6549300e-03
 -5.2720275e+00 -9.4709616e+00  1.3088267e+00 -2.9019146e+00
 -2.8835516e+00  1.8892882e+00 -1.5916976e+00 -6.3703690e+00
 -4.9698079e-01 -1.2960579e+00 -2.6168578e+00 -3.3762696e+00
 -1.7070885e+00 -3.4157126e+00 -1.4158019e+00 -2.9091456e+00
 -3.3045373e+00  1.4928886e+00 -2.1126649e+00 -8.7937021e-01
 -2.0885670e+00 -4.7065196e+00 -2.7092614e+00 -3.7392035e+00
 -8.7341535e-01 -1.8613124e+00 -1.3092805e+00 -2.1921717e-01]",1
129,"[-5.3936676e+02  4.1516949e+01 -2.7454574e+00  4.2057209e+00
 -8.1643667e+00  8.4691048e+00 -4.1743746e+00  5.8112230e+00
 -1.7587212e+00  1.1074394e+00 -5.1121831e+00 -4.8728228e+00
 -4.9499121e+00 -8.5675116e+00  1.3641135e+00 -1.2928538e+00
 -5.1282864e+00 -9.9219471e-01 -2.2831134e-01 -5.2915921e+00
 -7.0293421e-01 -2.7838156e-01 -1.9190241e+00 -3.7384880e+00
 -2.7652943e+00 -2.2001400e+00 -1.3717602e+00 -2.2884405e+00
 -4.2926335e+00 -1.2987424e-01 -2.1387024e+00 -7.9811114e-01
  2.8866294e-01 -3.5283203e+00 -1.5639931e+00 -3.0314667e+00
 -5.0252575e-01  1.2701749e+00 -3.2001847e-01 -9.6259612e-01]",1
130,"[-5.6970996e+02  4.4224483e+01 -4.4904709e-01  6.0099158e+00
 -8.8160648e+00  1.0120599e+01 -5.2404799e+00  4.4691224e+00
 -5.9244595e+00  8.8234437e-01 -3.9869003e+00 -2.5241723e+00
 -5.5383816e+00 -7.7873507e+00  1.1405445e+00 -3.5541108e+00
 -2.5023992e+00  2.4895674e-02 -1.5747693e+00 -2.5993485e+00
  1.1160849e+00 -3.0050414e+00 -2.5449765e+00 -3.1483953e+00
 -3.9562063e+00 -1.1930399e+00 -6.2479424e-01 -2.6768625e+00
 -9.3498898e-01 -1.9455589e+00 -1.5897216e+00  9.5560730e-02
 -8.1048709e-01 -1.8092685e+00 -3.7528450e+00 -2.2840617e+00
 -1.7560786e+00  5.2719015e-01  2.0120773e+00  1.9659774e-01]",1
131,"[-5.7457355e+02  4.3580093e+01 -1.9700869e+00  6.4181657e+00
 -7.4783416e+00  9.9072199e+00 -5.2814751e+00  1.0286774e-01
 -1.6248229e+00  2.5372982e+00 -2.3061965e+00 -5.4772730e+00
 -3.5302558e+00 -1.0047064e+01 -2.7749915e+00 -1.3315241e-01
 -6.7831248e-01 -2.1910224e+00 -2.2540438e+00  5.7936025e-01
 -5.4042835e+00 -2.2789211e+00 -8.1978124e-01 -4.9030786e+00
  1.5801400e+00 -3.2948058e+00 -2.2027934e-01 -2.1375732e+00
 -3.9670539e+00  1.1638321e+00 -1.1960977e+00 -1.0415773e+00
 -3.1346061e+00 -2.3773390e-01 -1.9500494e+00 -1.9042618e+00
  1.3110236e+00 -8.4407830e-01  3.7807614e-01  1.8413161e-01]",1
132,"[-5.3213440e+02  5.0175007e+01 -1.3814125e+00  5.8408885e+00
 -1.0206094e+01  1.1826190e+01 -3.1370707e+00  4.6275244e+00
 -4.1757932e+00  1.7779888e+00 -6.9173555e+00 -5.7890706e+00
 -6.9899220e+00 -8.1906281e+00  3.1638334e+00 -3.5444047e+00
 -2.9625595e+00 -1.9923614e+00 -2.4860935e+00  1.5108308e-01
 -5.1314846e-02 -2.4901040e+00 -1.1725808e+00 -5.6370349e+00
 -1.4120780e+00  4.0140358e-01 -4.2013788e+00 -2.9880199e+00
 -3.7196712e+00 -2.6627910e+00 -1.5735961e+00 -1.6342249e+00
 -1.5443648e-01 -2.1993718e+00 -2.4314027e+00 -1.1279724e+00
  3.4836820e-01  2.8642499e-01 -4.5608780e-01 -3.9360633e-01]",1
133,"[-5.8713922e+02  5.8569023e+01  2.1837556e+00  8.5407515e+00
 -7.6940665e+00  1.0069655e+01 -1.3428873e+00  3.1353500e+00
 -4.5673194e+00  1.4518387e+00 -4.6789637e+00 -2.3645751e+00
 -1.5652766e+00 -8.4001694e+00 -8.9966989e-01 -1.0460204e+00
 -2.0876001e-01 -2.5601678e+00  2.3830993e+00  1.1468136e+00
 -2.4803331e+00  9.9843562e-01 -3.7335153e+00 -4.5512686e+00
 -2.0069296e+00 -3.0897884e+00  1.8907090e-01 -4.4717708e+00
 -2.6446688e+00 -1.0387018e+00 -2.9021187e+00 -3.4502688e-01
 -1.5108289e+00 -1.2651155e+00 -2.2108655e+00 -4.7858095e-01
 -9.4011819e-01 -1.7492571e+00  4.0169239e-01 -1.5392679e+00]",1
134,"[-5.5372528e+02  4.8484158e+01 -4.5110774e-01  5.0274997e+00
 -9.4588137e+00  8.2744617e+00 -2.1567509e+00  2.7922583e+00
 -5.0464020e+00  1.1397601e+00 -5.7481356e+00 -5.1463923e+00
 -4.5862546e+00 -7.0035567e+00 -3.6556381e-01 -4.2841334e+00
  1.5441933e-01 -2.9599819e+00 -3.3235376e+00  2.4918501e-01
 -1.9741483e+00 -3.6471495e-01 -2.1699317e+00 -5.3562083e+00
 -3.5933292e-01 -3.4664695e+00 -2.5453949e+00 -2.7730114e+00
 -3.8977311e+00 -9.5617861e-01 -2.5010054e+00 -1.3959149e-02
 -4.9877784e-01 -1.3459685e+00 -2.3644176e+00 -1.5374209e+00
  7.6436704e-01 -4.8421639e-01  1.6372480e+00  1.7727469e-01]",1
135,"[-5.7081165e+02  4.7084469e+01 -2.4483712e+00  4.3797660e+00
 -8.2899752e+00  9.3230667e+00 -4.3852572e+00  4.3920541e+00
 -4.0103102e+00  9.4862866e-01 -5.4073205e+00 -5.5452504e+00
 -3.8712652e+00 -7.2660198e+00 -4.7742623e-01 -2.9235678e+00
 -6.3345444e-01 -2.2711456e+00 -1.8430320e+00  2.2151308e+00
 -1.4818212e+00 -6.4707702e-01 -2.2165897e+00 -5.2905307e+00
  8.4867984e-01 -3.2928915e+00  2.1809624e-01 -2.2124417e+00
 -4.1709547e+00  1.6675124e-01 -2.2120821e+00 -9.8197609e-02
 -7.2060919e-01 -8.0441135e-01 -2.9518633e+00 -2.1927953e+00
 -1.2863944e-01 -1.4118031e+00 -8.1147695e-01 -2.2410977e+00]",1
